time/time_elapsed,time/fps,train/n_updates,time/total_timesteps,rollout/ep_len_mean,train/loss,rollout/exploration_rate,rollout/ep_rew_mean,time/episodes,train/learning_rate
242,220,13369,53578,351.67,5.706029332941398e-05,0.5,-29.513831139999997,152,0.0001
249,220,13729,55018,351.67,0.0009258376085199416,0.5,-29.481703789999997,156,0.0001
255,220,14089,56458,351.67,0.00015492695092689246,0.5,-29.629149560000002,160,0.0001
261,221,14449,57898,351.67,8.459488162770867e-05,0.5,-29.72230196000001,164,0.0001
268,221,14809,59338,351.67,5.438206426333636e-05,0.5,-29.790585760000003,168,0.0001
274,221,15169,60778,351.67,7.472831202903762e-05,0.5,-29.862923820000002,172,0.0001
280,221,15529,62218,353.49,0.00016456529556307942,0.5,-30.148978390000003,176,0.0001
285,221,15825,63401,350.92,0.00010257060785079375,0.5,-30.04704997,180,0.0001
292,221,16185,64841,353.61,0.000702225137501955,0.5,-30.448703860000002,184,0.0001
298,222,16545,66281,353.61,0.0006549404351972044,0.5,-30.52339533,188,0.0001
304,222,16905,67721,353.61,4.5030974433757365e-05,0.5,-30.59495918,192,0.0001
310,222,17265,69161,353.61,0.0009055156842805445,0.5,-30.666691910000004,196,0.0001
317,222,17625,70601,356.58,0.0001199231410282664,0.5,-30.978071659999998,200,0.0001
323,222,17985,72041,356.58,0.0008755828021094203,0.5,-31.142351039999998,204,0.0001
329,222,18345,73481,356.58,0.00039385544368997216,0.5,-31.21193253,208,0.0001
334,222,18641,74668,354.05,0.0010362814646214247,0.5,-30.997668509999997,212,0.0001
340,223,18941,75867,351.64,0.0007513766759075224,0.5,-30.80468514,216,0.0001
346,223,19301,77307,351.64,6.0088343161623925e-05,0.5,-30.843380260000007,220,0.0001
352,223,19623,78594,350.11,0.0006274703191593289,0.5,-30.719930719999997,224,0.0001
358,223,19983,80034,350.11,0.0008042214903980494,0.5,-30.72814226,228,0.0001
364,223,20343,81474,350.11,0.00044772832188755274,0.5,-30.772261229999994,232,0.0001
371,223,20703,82914,350.11,6.900911103002727e-05,0.5,-30.821146230000004,236,0.0001
377,223,21063,84354,350.11,8.034685015445575e-05,0.5,-30.87410448,240,0.0001
383,223,21423,85794,350.96,0.00016586860874667764,0.5,-31.04413125,244,0.0001
390,223,21783,87234,350.96,0.0012183069484308362,0.5,-31.08308774,248,0.0001
396,223,22143,88674,350.96,7.538368663517758e-05,0.5,-31.079668490000003,252,0.0001
402,223,22503,90114,350.96,0.0007908297120593488,0.5,-31.28835231,256,0.0001
408,223,22863,91554,350.96,0.0001714251993689686,0.5,-31.274776850000002,260,0.0001
415,223,23223,92994,350.96,0.00013337416748981923,0.5,-31.306524280000005,264,0.0001
421,223,23583,94434,350.96,5.544286614167504e-05,0.5,-31.34359474,268,0.0001
428,223,23943,95874,350.96,2.4031565772020258e-05,0.5,-31.388812930000007,272,0.0001
434,224,24303,97314,350.96,0.00011943875142605975,0.5,-31.408031120000004,276,0.0001
441,223,24663,98754,353.53,0.000281073764199391,0.5,-31.661324760000007,280,0.0001
446,223,24999,100099,352.58,0.0005286575178615749,0.5,-31.510555949999997,284,0.0001
452,223,25308,101334,350.53,0.0001718945859465748,0.5,-31.389087010000004,288,0.0001
459,223,25668,102774,350.53,9.515304554952309e-05,0.5,-31.283268849999995,292,0.0001
464,223,25978,104016,348.55,3.930898674298078e-05,0.5,-31.04688889,296,0.0001
470,224,26311,105346,347.45,7.617317896801978e-05,0.5,-31.00997161,300,0.0001
476,224,26671,106786,347.45,0.0002677890588529408,0.5,-31.064638060000004,304,0.0001
482,224,27031,108226,347.45,0.00029377013561315835,0.5,-31.081280939999996,308,0.0001
489,224,27391,109666,349.98,0.0003080312453676015,0.5,-31.38655621,312,0.0001
495,224,27751,111106,352.39,3.236364500480704e-05,0.5,-31.69348095,316,0.0001
500,224,28033,112236,349.29,0.00027731008594855666,0.5,-31.412049500000002,320,0.0001
506,224,28393,113676,350.82,0.00018398661632090807,0.5,-31.622916890000003,324,0.0001
512,224,28753,115116,350.82,3.4900054743047804e-05,0.5,-31.66904962,328,0.0001
519,224,29113,116556,350.82,0.0002363787207286805,0.5,-31.70609755,332,0.0001
525,224,29473,117996,350.82,0.00042951738578267395,0.5,-31.73535161,336,0.0001
531,224,29833,119436,350.82,0.00011396613990655169,0.5,-31.74665365,340,0.0001
538,224,30193,120876,350.82,8.904661808628589e-05,0.5,-31.752104770000003,344,0.0001
544,224,30553,122316,350.82,0.00016367669741157442,0.5,-31.803415499999996,348,0.0001
550,224,30913,123756,350.82,0.0003835057432297617,0.5,-31.851124180000003,352,0.0001
557,224,31273,125196,350.82,0.00015950885426718742,0.5,-31.860111309999994,356,0.0001
563,224,31633,126636,350.82,4.658809120883234e-05,0.5,-31.88622911,360,0.0001
569,224,31993,128076,350.82,0.0004900288768112659,0.5,-31.90199806,364,0.0001
576,224,32353,129516,350.82,7.658174581592903e-05,0.5,-31.911673670000006,368,0.0001
583,224,32713,130956,350.82,0.00013170282181818038,0.5,-31.939446100000005,372,0.0001
589,224,33073,132396,350.82,8.108982729027048e-05,0.5,-32.00379763,376,0.0001
595,224,33433,133836,350.82,2.312567812623456e-05,0.5,-32.016694699999995,380,0.0001
602,224,33793,135276,351.77,0.00015584027278237045,0.5,-32.20755778,384,0.0001
608,224,34137,136651,353.17,7.11818938725628e-05,0.5,-32.300808919999994,388,0.0001
614,224,34497,138091,353.17,8.943424472818151e-05,0.5,-32.42327592,392,0.0001
620,224,34840,139461,354.45,8.761782373767346e-05,0.5,-32.56790967,396,0.0001
627,224,35200,140901,355.55,3.170427225995809e-05,0.5,-32.663941550000004,400,0.0001
633,224,35560,142341,355.55,7.303824531845748e-05,0.5,-32.67678078,404,0.0001
639,224,35888,143654,354.28,0.00017626440967433155,0.5,-32.550592189999996,408,0.0001
645,224,36248,145094,354.28,0.001353166881017387,0.5,-32.571009759999995,412,0.0001
651,224,36608,146534,354.28,0.0001119393200497143,0.5,-32.461190519999995,416,0.0001
658,224,36968,147974,357.38,8.176335541065782e-05,0.5,-32.783617899999996,420,0.0001
664,224,37328,149414,357.38,0.0005708941025659442,0.5,-32.784718510000005,424,0.0001
670,224,37688,150854,357.38,5.759790656156838e-05,0.5,-32.79399956,428,0.0001
677,224,38048,152294,357.38,0.0005456511862576008,0.5,-32.80832378,432,0.0001
683,224,38408,153734,357.38,0.0003052603278774768,0.5,-32.80881178,436,0.0001
689,224,38768,155174,357.38,6.082976688048802e-05,0.5,-32.80363272,440,0.0001
696,224,39128,156614,357.38,4.0547318349126726e-05,0.5,-32.81830239,444,0.0001
703,224,39488,158054,357.38,0.00017590069910511374,0.5,-32.804389289999996,448,0.0001
709,224,39848,159494,357.38,0.00014173303497955203,0.5,-32.814477270000005,452,0.0001
715,224,40144,160679,354.83,0.0001640284463064745,0.5,-32.57716362000001,456,0.0001
721,224,40504,162119,354.83,3.6678171454695985e-05,0.5,-32.6104429,460,0.0001
727,224,40864,163559,354.83,0.00014383865345735103,0.5,-32.62138622,464,0.0001
734,224,41224,164999,354.83,0.00024218449834734201,0.5,-32.63742339,468,0.0001
740,224,41584,166439,354.83,0.00024308609135914594,0.5,-32.588252919999995,472,0.0001
746,224,41944,167879,354.83,0.00010736295371316373,0.5,-32.60471078,476,0.0001
753,224,42304,169319,354.83,0.0002341153158340603,0.5,-32.63382154,480,0.0001
759,224,42664,170759,354.83,0.0005071671912446618,0.5,-32.55473947,484,0.0001
766,224,43024,172199,355.48,4.7564160922775045e-05,0.5,-32.69162369,488,0.0001
772,224,43384,173639,355.48,4.553786857286468e-05,0.5,-32.726838490000006,492,0.0001
778,224,43744,175079,356.18,6.483037577709183e-05,0.5,-32.84943947,496,0.0001
784,224,44104,176519,356.18,8.233303378801793e-05,0.5,-32.8977547,500,0.0001
791,224,44464,177959,356.18,7.778692088322714e-05,0.5,-32.89831596,504,0.0001
797,224,44824,179399,357.45,4.6726196160307154e-05,0.5,-33.04725988,508,0.0001
803,224,45184,180839,357.45,0.00023039133520796895,0.5,-33.02649136,512,0.0001
810,224,45544,182279,357.45,4.1887749830493703e-05,0.5,-33.15428099,516,0.0001
816,224,45904,183719,357.45,0.0001269588974537328,0.5,-33.16004636,520,0.0001
822,224,46264,185159,357.45,0.00024462700821459293,0.5,-33.171129969999996,524,0.0001
828,225,46598,186495,356.41,0.0002679851313587278,0.5,-33.03227851,528,0.0001
835,225,46958,187935,356.41,0.00013476340973284096,0.5,-33.02773054,532,0.0001
841,225,47318,189375,356.41,0.00026745113427750766,0.5,-33.06202661,536,0.0001
847,225,47678,190815,356.41,5.129696728545241e-05,0.5,-33.09598905,540,0.0001
854,225,48038,192255,356.41,0.00012285022239666432,0.5,-33.1208708,544,0.0001
860,225,48398,193695,356.41,7.233610085677356e-05,0.5,-33.13752897,548,0.0001
867,225,48758,195135,356.41,0.00010419805039418861,0.5,-33.1381283,552,0.0001
873,225,49118,196575,358.96,0.0002347266854485497,0.5,-33.39979116,556,0.0001
879,225,49433,197835,357.16,7.807558722561225e-05,0.5,-33.19863041,560,0.0001
885,224,49793,199275,357.16,0.00014246789214666933,0.5,-33.220075650000005,564,0.0001
