time/time_elapsed,time/fps,train/n_updates,time/total_timesteps,rollout/ep_len_mean,train/loss,rollout/exploration_rate,rollout/ep_rew_mean,time/episodes,train/learning_rate
379,231,21969,87979,351.63,0.00041434288141317666,0.5,-31.20483473,248,0.0001
385,231,22329,89419,351.63,4.969652582076378e-05,0.5,-31.27799188,252,0.0001
391,232,22689,90859,351.63,8.695455471752211e-05,0.5,-31.366111190000005,256,0.0001
397,232,23049,92299,351.63,0.00025307564646936953,0.5,-31.39557925,260,0.0001
403,232,23388,93654,352.49,0.00013534617028199136,0.5,-31.47366677,264,0.0001
409,232,23748,95094,355.2,0.0001666378229856491,0.5,-31.768025839999996,268,0.0001
415,232,24106,96527,355.13,8.076322410488501e-05,0.5,-31.754716289999998,272,0.0001
422,232,24466,97967,355.13,0.0002180894516641274,0.5,-31.78572433999999,276,0.0001
428,232,24826,99407,355.13,0.0004605137219186872,0.5,-31.791877860000003,280,0.0001
434,232,25186,100847,355.22,0.0003722066176123917,0.5,-31.875652929999998,284,0.0001
440,232,25546,102287,355.22,0.00038053738535381854,0.5,-31.92530554,288,0.0001
446,232,25906,103727,355.22,0.0001723708992358297,0.5,-31.91362385,292,0.0001
453,232,26266,105167,355.22,8.272522245533764e-05,0.5,-31.94275942,296,0.0001
458,232,26587,106451,353.66,0.00013560638763010502,0.5,-31.685908140000002,300,0.0001
464,232,26947,107891,353.66,8.016936772037297e-05,0.5,-31.732643009999997,304,0.0001
471,232,27307,109331,355.18,6.217369082150981e-05,0.5,-31.906899089999996,308,0.0001
476,232,27625,110601,353.48,8.705708751222119e-05,0.5,-31.68283322,312,0.0001
482,232,27985,112041,353.48,0.00021059325081296265,0.5,-31.696543290000005,316,0.0001
488,232,28328,113415,352.82,0.00026649871142581105,0.5,-31.653163969999994,320,0.0001
494,232,28688,114855,352.82,0.00011348668340360746,0.5,-31.59612922,324,0.0001
500,232,29034,116238,352.25,8.484111458528787e-05,0.5,-31.513285380000003,328,0.0001
505,232,29338,117453,350.0,0.00036086043110117316,0.5,-31.284022059999998,332,0.0001
511,232,29698,118893,351.43,5.8723846450448036e-05,0.5,-31.440626319999996,336,0.0001
518,232,30058,120333,351.43,0.00022741578868590295,0.5,-31.442331360000004,340,0.0001
524,232,30418,121773,352.34,0.00015055257244966924,0.5,-31.613210660000004,344,0.0001
530,232,30778,123213,352.34,0.0005781163345091045,0.5,-31.619629319999998,348,0.0001
536,232,31138,124653,352.34,8.027788862818852e-05,0.5,-31.628477449999995,352,0.0001
542,232,31498,126093,352.34,0.00010890224075410515,0.5,-31.6496322,356,0.0001
548,232,31858,127533,352.34,0.00010802521865116432,0.5,-31.65954073,360,0.0001
554,232,32209,128937,352.83,8.684335625730455e-05,0.5,-31.705080329999998,364,0.0001
561,232,32569,130377,352.83,5.144899841980077e-05,0.5,-31.721965490000002,368,0.0001
566,232,32886,131647,351.2,2.7880800189450383e-05,0.5,-31.635687670000003,372,0.0001
572,232,33246,133087,351.2,0.0003705864946823567,0.5,-31.656278550000003,376,0.0001
578,232,33606,134527,351.2,4.857868407270871e-05,0.5,-31.689399079999994,380,0.0001
585,232,33966,135967,351.2,0.00020428872085176408,0.5,-31.686598769999996,384,0.0001
591,232,34326,137407,351.2,0.00027544330805540085,0.5,-31.61638623,388,0.0001
597,232,34686,138847,351.2,0.00013819278683513403,0.5,-31.66738334,392,0.0001
603,232,35046,140287,351.2,8.876829815562814e-05,0.5,-31.69543068,396,0.0001
