time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/learning_rate,train/loss,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/value_loss,train/explained_variance,train/clip_range,train/n_updates,train/entropy_loss
38,77824,203,280.68,-23.512847950000005,382,0.0003,0.698631763458252,-0.005248735818895511,0.0067950776,0.05537109375,0.839821437979117,0.6876706182956696,0.2,370,-1.520870914682746
39,79872,208,267.51,-22.244875050000005,382,0.0003,0.4905732572078705,-0.007306329711718717,0.009641547,0.095703125,1.046279355417937,0.6476012468338013,0.2,380,-1.5780026949942112
40,81920,214,247.56,-20.3408881,382,0.0003,0.47726842761039734,-0.0034493567494791933,0.007935037,0.056640625,1.743731060065329,0.5853174924850464,0.2,390,-1.5370399229228497
41,83968,219,238.61,-19.54825228,382,0.0003,0.30804184079170227,-0.004515145118057262,0.0066549936,0.05888671875,1.2222272438928485,0.7147792875766754,0.2,400,-1.4870898727327586
42,86016,224,229.32,-18.753583489999997,382,0.0003,0.24467119574546814,-0.004525895452388795,0.0073121144,0.09287109375,0.8151569277048111,0.7030696272850037,0.2,410,-1.5528420623391868
43,88064,230,222.25,-18.05464202,382,0.0003,0.37917742133140564,-0.009312951833271655,0.008212317,0.102294921875,1.0972242619842292,0.7496307194232941,0.2,420,-1.518615509569645
44,90112,235,195.62,-15.663806110000003,382,0.0003,0.5669659972190857,-0.007226887698925566,0.0108080655,0.09697265625,1.1455154264345766,0.7668160647153854,0.2,430,-1.438856254145503
45,92160,241,195.47,-15.66491712,382,0.0003,0.6290673017501831,-0.01167663691448979,0.014830918,0.130712890625,1.521545459330082,0.6823334395885468,0.2,440,-1.4793824072927237
46,94208,246,176.92,-13.92633274,382,0.0003,0.3354758322238922,-0.006310519883118104,0.010226634,0.097705078125,0.9506706289015711,0.7025843858718872,0.2,450,-1.5488354615867137
47,96256,252,164.83,-12.78943021,381,0.0003,0.7366113066673279,-0.008429486159002408,0.010016596,0.084716796875,1.7742664208635688,0.6867530345916748,0.2,460,-1.5261719413101673
48,98304,257,144.07,-10.870036749999999,381,0.0003,0.30476316809654236,-0.009801668464206159,0.009087996,0.100830078125,1.2674285466782749,0.7250317335128784,0.2,470,-1.3792240507900715
49,100352,262,114.18,-8.157057439999999,381,0.0003,0.818596601486206,-0.008524114744795952,0.012060625,0.1044921875,1.7649251487106086,0.7138302624225616,0.2,480,-1.4202101908624172
50,102400,268,87.62,-5.702634819999999,381,0.0003,0.608453094959259,-0.009926811998593622,0.015495963,0.12998046875,1.5339675022289156,0.7648838013410568,0.2,490,-1.3627933844923974
51,104448,273,72.16,-4.33797536,381,0.0003,0.7067632079124451,-0.008343245480500628,0.009270807,0.107958984375,1.3485828761011363,0.725903332233429,0.2,500,-1.4181655313819648
52,106496,278,59.61,-3.2389753400000005,381,0.0003,0.50990891456604,-0.010104312525800196,0.01176975,0.11259765625,1.1456825470551848,0.6336328983306885,0.2,510,-1.3701333809643983
53,108544,284,52.31,-2.6523598799999992,381,0.0003,0.4525921046733856,-0.013434357450751121,0.023477707,0.177978515625,0.7645730965770781,0.5378855466842651,0.2,520,-1.2613179940730332
54,110592,289,45.11,-2.00371094,381,0.0003,0.3152053654193878,-0.01143494557327358,0.01833766,0.172802734375,0.60287942616269,0.4014212489128113,0.2,530,-1.1683559156954288
55,112640,295,37.64,-1.3172127800000002,381,0.0003,0.20818102359771729,-0.016254395627765917,0.016519688,0.167822265625,0.5364226476289332,0.7326981723308563,0.2,540,-1.2270555544644595
56,114688,300,30.77,-0.7092589100000001,381,0.0003,0.08489931374788284,-0.020392860739229947,0.020003628,0.181689453125,0.34732898459769784,0.7305410802364349,0.2,550,-1.1080136239528655
57,116736,305,25.35,-0.25221124,381,0.0003,0.010110393166542053,-0.019224393874173983,0.020434901,0.20625,0.2368361272616312,0.7846363484859467,0.2,560,-1.0365542177110911
58,118784,311,23.67,-0.09585870999999999,381,0.0003,0.11728272587060928,-0.016955691277689765,0.026111353,0.19443359375,0.22423975968267768,0.7157790064811707,0.2,570,-0.9428273241966962
59,120832,316,20.53,0.17865140999999998,381,0.0003,0.03673563152551651,-0.022387188277207315,0.022304036,0.2181640625,0.1418134974082932,0.8101033121347427,0.2,580,-0.8100569941103458
60,122880,322,18.22,0.36848659999999994,381,0.0003,0.005058392882347107,-0.028185827618290204,0.02918382,0.244775390625,0.07677124906331301,0.836787223815918,0.2,590,-0.7130246601998806
61,124928,327,16.04,0.5655906099999999,381,0.0003,0.02753007411956787,-0.021058046647522134,0.025899861,0.2111328125,0.07105305255390704,0.836883008480072,0.2,600,-0.5822993252426386
62,126976,333,15.53,0.60556301,381,0.0003,-0.002579905092716217,-0.01900942955544451,0.031973563,0.1833984375,0.03949688672146294,0.8865398094058037,0.2,610,-0.41543177841231227
63,129024,338,14.41,0.70372085,380,0.0003,-0.028288476169109344,-0.010079269900234066,0.028957335,0.149267578125,0.02903450150624849,0.9127861186861992,0.2,620,-0.3363150408491492
64,131072,344,14.72,0.6675858800000001,380,0.0003,-0.021991092711687088,-0.016119367866485844,0.022607122,0.11337890625,0.023727582886931487,0.9191682413220406,0.2,630,-0.2254535982850939
65,133120,349,14.1,0.72162449,380,0.0003,-0.022965235635638237,-0.0058080128786968995,0.02883985,0.108447265625,0.03092748826747993,0.868735060095787,0.2,640,-0.1809157382696867
66,135168,355,13.93,0.7375532600000001,380,0.0003,0.01596338488161564,-0.008597035794809926,0.038348217,0.07490234375,0.014299820811720565,0.9345642924308777,0.2,650,-0.14237569393590094
67,137216,360,14.57,0.6820025700000001,380,0.0003,-0.014564727433025837,-0.004714753688313067,0.045403793,0.113134765625,0.039749442166066726,0.8867310583591461,0.2,660,-0.19583803943824024
68,139264,366,13.28,0.7901048999999999,380,0.0003,-0.02539527416229248,-0.03742011651484063,0.20847315,0.19189453125,0.03364571993442951,0.7013031244277954,0.2,670,-0.15812963142525405
69,141312,371,13.31,0.78517967,380,0.0003,0.0012214435264468193,-0.004824003427347634,0.054773442,0.06572265625,0.01493304661125876,0.9434926956892014,0.2,680,-0.0954648589482531
70,143360,377,18.18,0.32042226999999995,380,0.0003,-0.013986213132739067,0.005008982628351077,0.03924021,0.082568359375,0.014886500374268507,0.9355228766798973,0.2,690,-0.13351563005708159
71,145408,382,18.34,0.30307883999999996,380,0.0003,0.10267636924982071,-0.015988962759729476,0.11799719,0.259716796875,0.1334927176241763,0.5371147990226746,0.2,700,-0.2948623309377581
72,147456,387,13.85,0.72366724,380,0.0003,0.37226057052612305,-0.008243826063699089,0.2290338,0.280029296875,0.20370762846432627,0.6710286736488342,0.2,710,-0.3095744211925194
73,149504,393,22.78,-0.06466234999999998,380,0.0003,-0.008085779845714569,0.0012055183629854581,0.13849291,0.13701171875,0.04755059629387688,0.7093206942081451,0.2,720,-0.2291852311929688
74,151552,398,15.51,0.5721877799999999,380,0.0003,0.020407672971487045,-0.029670128066209146,0.09700492,0.35615234375,0.14131151929032057,0.5781611502170563,0.2,730,-0.49556703995913265
75,153600,404,13.74,0.7298690999999999,379,0.0003,0.007480453699827194,-0.016587676769995598,0.067225605,0.257763671875,0.060798329551471395,0.8032066375017166,0.2,740,-0.31025879541411994
76,155648,409,13.06,0.7874391,379,0.0003,-0.013644504360854626,-0.0219254759256728,0.06920494,0.154638671875,0.023931464113411495,0.8986683338880539,0.2,750,-0.1738040235126391
77,157696,415,15.82,0.57005578,379,0.0003,-0.014154930599033833,-0.008574060061073396,0.043371458,0.060009765625,0.012488384781318019,0.9298844337463379,0.2,760,-0.1018911769031547
78,159744,420,14.56,0.6625383,379,0.0003,-0.009562332183122635,-0.01730349092395045,0.1259958,0.20888671875,0.08114586268202402,0.6589334607124329,0.2,770,-0.1666849200380966
79,161792,426,14.07,0.7069071500000003,379,0.0003,0.01387605257332325,0.02598661979282042,0.07049536,0.11953125,0.06364711404894478,0.7781632542610168,0.2,780,-0.15258057902101427
80,163840,431,13.94,0.70619203,379,0.0003,0.015739476308226585,-0.0063591374841053035,0.072355226,0.10234375,0.03086479991325177,0.8594177067279816,0.2,790,-0.11735694231465459
81,165888,436,14.65,0.63802308,379,0.0003,-0.05663113296031952,-0.021678840085223784,0.09262572,0.159619140625,0.027332304541778284,0.8843042477965355,0.2,800,-0.1639662998029962
82,167936,442,12.96,0.7901081000000001,379,0.0003,-0.02140970714390278,-0.04202538499084767,0.12112495,0.228125,0.07821473789517767,0.7486256659030914,0.2,810,-0.16760475721675902
83,169984,447,13.15,0.7681696000000001,379,0.0003,0.006447179708629847,0.003331504500965821,0.035317887,0.076220703125,0.012736490864335792,0.8941865265369415,0.2,820,-0.09027458985219709
84,172032,453,13.66,0.72020019,379,0.0003,-0.01435777172446251,-0.011792497646820266,0.04481269,0.052197265625,0.010303873327211477,0.948571190237999,0.2,830,-0.06460411355947145
85,174080,458,12.59,0.81894961,379,0.0003,-0.046087510883808136,-0.0397722294786945,0.121426456,0.13388671875,0.03880254429095657,0.740034818649292,0.2,840,-0.10440205618506297
86,176128,464,16.4,0.46799297999999995,379,0.0003,-0.025093987584114075,0.0003546307962096762,0.012641592,0.028515625,0.008701545851363335,0.9179889783263206,0.2,850,-0.034186360955936836
87,178176,469,12.68,0.8088022100000001,379,0.0003,-0.07015272229909897,0.012468297866871581,0.04760206,0.20009765625,0.04200029828643892,0.7428134679794312,0.2,860,-0.13768969748634846
88,180224,474,12.91,0.78838223,379,0.0003,-0.00859609805047512,-0.002622905380849261,0.017375266,0.022021484375,0.009018078269582475,0.9249459356069565,0.2,870,-0.024637874095060398
89,182272,480,12.92,0.7844404199999999,379,0.0003,-0.020413387566804886,-0.008423913478327449,0.08852384,0.06884765625,0.013526365418510978,0.9386315681040287,0.2,880,-0.0408064221526729
90,184320,485,12.55,0.8169355499999998,379,0.0003,-0.025615287944674492,-0.010974879300192697,0.025492804,0.0306640625,0.011792657752084778,0.9539904519915581,0.2,890,-0.031315864629868885
91,186368,491,15.09,0.57717304,379,0.0003,0.008936569094657898,-0.005072923147963593,0.02540319,0.042041015625,0.005378151623517624,0.9699702486395836,0.2,900,-0.037706765478651504
92,188416,496,16.26,0.4702252,379,0.0003,-0.03508544713258743,-0.04005878975149244,0.1497846,0.175048828125,0.061456726066535336,0.7207347452640533,0.2,910,-0.11281386240152642
93,190464,502,13.54,0.7190570900000001,379,0.0003,-0.004835927858948708,0.01613044798723422,0.25819895,0.14873046875,0.09801929486566223,0.7398030459880829,0.2,920,-0.13404532043496148
94,192512,507,29.99,-0.8273670899999999,379,0.0003,-0.03046479821205139,-0.009526084001117851,0.10161945,0.07568359375,0.03066694971639663,0.8281377553939819,0.2,930,-0.06429133116907906
95,194560,513,41.65,-1.8820382299999998,379,0.0003,0.01436769962310791,-0.01446593040600419,0.14769274,0.3712890625,0.2573049511294812,0.4643699526786804,0.2,940,-0.41618878454901276
96,196608,518,21.24,0.02712095,379,0.0003,0.13520658016204834,-0.032111179406638254,0.07502053,0.3013671875,0.365540192136541,0.5579760372638702,0.2,950,-0.37981061046011744
97,198656,523,15.83,0.51714423,379,0.0003,0.0886663943529129,-0.014230091984791216,0.043448433,0.24052734375,0.2672151784412563,0.6546726822853088,0.2,960,-0.28423887700773776
98,200704,529,13.98,0.6820923700000001,379,0.0003,0.04061044007539749,-0.018964403063000644,0.046523213,0.1921875,0.11516288202255964,0.7700575292110443,0.2,970,-0.2172882794868201
