time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/learning_rate,train/loss,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/value_loss,train/explained_variance,train/clip_range,train/n_updates,train/entropy_loss
11,22528,56,352.07936507936506,-20.343788634920635,396,0.0003,0.015462013892829418,-0.005600365373538807,0.011635497,0.073486328125,0.055131941504077984,0.6272781789302826,0.2,100,-1.837562894821167
12,24576,62,352.768115942029,-21.091968434782604,395,0.0003,0.031103812158107758,-0.00261464284703834,0.00734927,0.022265625,0.148419570364058,0.5603601038455963,0.2,110,-1.8525822434574366
13,26624,67,350.82666666666665,-21.337769293333334,393,0.0003,0.003316541202366352,-0.005127941643149825,0.009637806,0.0451171875,0.012803055890253745,-0.27707505226135254,0.2,120,-1.8420671802014112
14,28672,73,351.5061728395062,-21.98046503703704,392,0.0003,0.1305810958147049,-0.0008943390959757381,0.008272851,0.0177734375,0.42648378120502456,0.4195150136947632,0.2,130,-1.8229829486459495
15,30720,78,351.57471264367814,-22.25784971264368,391,0.0003,0.15478385984897614,-0.0037262251069478227,0.007804441,0.03779296875,0.300563295208849,0.29062068462371826,0.2,140,-1.8613578196614982
16,32768,83,352.1182795698925,-22.775299505376346,390,0.0003,0.17336022853851318,-0.005000917412689887,0.004404029,0.00869140625,0.6589329575188458,0.37290459871292114,0.2,150,-1.8694855071604253
17,34816,89,352.33673469387753,-23.09675087755102,389,0.0003,0.012597288936376572,-0.005882547648798209,0.008027064,0.061474609375,0.026654474416864103,-0.583809494972229,0.2,160,-1.8772087171673775
18,36864,94,352.1,-25.213451170000003,388,0.0003,-0.009580513462424278,-0.007134682706964668,0.007167236,0.03486328125,0.10753282972727903,0.23577821254730225,0.2,170,-1.882454064488411
19,38912,100,349.93,-25.77811154,388,0.0003,0.1619451940059662,-0.0011120249473606236,0.0047098314,0.01474609375,0.3326432271045633,0.41233915090560913,0.2,180,-1.8925240691751242
20,40960,105,349.93,-26.433860239999994,387,0.0003,0.3748930096626282,-0.0014969014868256637,0.0068414183,0.008203125,0.5628992334241048,0.5938060283660889,0.2,190,-1.8792826674878598
21,43008,111,350.3,-27.188248750000003,387,0.0003,0.005533062852919102,-0.0061789749182935335,0.0083864555,0.082763671875,0.010350126089178957,-1.2797067165374756,0.2,200,-1.8715448189526795
22,45056,116,350.3,-27.466346799999997,386,0.0003,0.1294395625591278,-0.0023254229898157066,0.00397788,0.035888671875,0.24767047359491698,0.41694796085357666,0.2,210,-1.8442775819450616
23,47104,121,348.36,-27.544949240000005,386,0.0003,0.18936127424240112,-0.004503519094578223,0.011513087,0.049755859375,0.35105807648506016,0.45267951488494873,0.2,220,-1.8636525940150022
24,49152,127,341.31,-27.137426859999994,386,0.0003,0.024766340851783752,-0.008072583003377076,0.007996244,0.060986328125,0.0897695690364344,0.44773030281066895,0.2,230,-1.8594333112239838
25,51200,132,337.8,-26.933457829999995,385,0.0003,0.6407049894332886,-0.0016128754934470635,0.005920335,0.011474609375,0.8446337697096169,0.659218430519104,0.2,240,-1.831735598668456
26,53248,138,338.44,-27.25955895,385,0.0003,0.12189784646034241,-0.0044946995425561905,0.004659464,0.01337890625,0.5365106445737183,0.7675040364265442,0.2,250,-1.8345295805484056
27,55296,143,336.35,-27.113357389999997,385,0.0003,0.5169902443885803,-0.0017365106203214963,0.0017394014,0.005517578125,0.8678475125227123,0.47233784198760986,0.2,260,-1.83979956433177
28,57344,148,336.51,-27.33875489,385,0.0003,0.10614228248596191,-0.00791529737871315,0.008993961,0.025732421875,0.3685573088005185,0.32185691595077515,0.2,270,-1.8081285532563924
29,59392,154,336.27,-27.52883196,384,0.0003,0.035316213965415955,-0.01098204765949049,0.008701963,0.08623046875,0.05897943739546463,-1.4496636390686035,0.2,280,-1.8022779501974582
30,61440,159,325.0,-26.580856869999998,384,0.0003,-0.0030164849013090134,-0.007443480542860925,0.00656335,0.07109375,0.29174484142567964,0.5041315257549286,0.2,290,-1.7933463644236327
31,63488,165,316.59,-25.962909219999993,384,0.0003,0.7002158761024475,-0.001351742140832357,0.0030218621,0.03662109375,1.4489202705211937,0.5524109601974487,0.2,300,-1.794097776338458
32,65536,170,300.67,-24.55471117,384,0.0003,0.43294838070869446,-0.0038315143996442203,0.004690256,0.040478515625,0.9971514113247395,0.7030863463878632,0.2,310,-1.7876156467944384
33,67584,176,294.75,-24.206025139999998,383,0.0003,0.32965990900993347,-0.005333793729369063,0.0042680465,0.03955078125,1.3015695247799157,0.6735019683837891,0.2,320,-1.7806381981819868
34,69632,181,281.05,-22.97365551,383,0.0003,0.5902464389801025,-0.004261317728378344,0.0070342375,0.024609375,1.4371937477961183,0.641244113445282,0.2,330,-1.7840085923671722
35,71680,186,267.38,-21.80180441,383,0.0003,0.5625825524330139,-0.0029997284400451463,0.006016205,0.02734375,1.5838013809174298,0.633915513753891,0.2,340,-1.7932410709559918
36,73728,192,258.48,-20.998194429999998,383,0.0003,0.21322503685951233,-0.0056600604497361925,0.0074828276,0.056005859375,0.9763609913177789,0.662989467382431,0.2,350,-1.7605960741639137
37,75776,197,262.56,-21.531979589999995,383,0.0003,0.1551673412322998,-0.004036707647901494,0.012031017,0.069140625,0.8167787460610271,0.7135007381439209,0.2,360,-1.709378282353282
38,77824,203,242.94,-19.846116999999996,383,0.0003,0.4206311106681824,-0.0033813070542237254,0.007481534,0.057177734375,0.6846316116396338,0.6370992064476013,0.2,370,-1.5587481021881104
39,79872,208,232.71,-18.87095202,383,0.0003,0.6146421432495117,-0.005243075347971171,0.008574288,0.0728515625,1.431978204101324,0.6476902961730957,0.2,380,-1.4989994384348393
40,81920,213,225.82,-18.246095470000004,382,0.0003,0.5497931241989136,-0.005526586752966978,0.011825781,0.103662109375,1.0334126552566887,0.5722967386245728,0.2,390,-1.6451561193913222
41,83968,219,213.86,-17.18150188,382,0.0003,0.4598073661327362,-0.008676422850112431,0.012746122,0.105224609375,0.7766071930527687,0.6604737043380737,0.2,400,-1.6179075174033641
42,86016,224,206.37,-16.59394501,382,0.0003,0.6852103471755981,-0.0071150924675748685,0.008343774,0.0814453125,1.7429251508787273,0.6696343421936035,0.2,410,-1.5091308254748583
43,88064,230,181.68,-14.37203285,382,0.0003,0.7060591578483582,-0.00666776085854508,0.011146681,0.140869140625,1.6324737383052708,0.6311415433883667,0.2,420,-1.500353355705738
44,90112,235,159.36,-12.255790139999998,382,0.0003,1.053958535194397,-0.0036051379662239923,0.010219391,0.091552734375,1.9664014300331474,0.6478203535079956,0.2,430,-1.3881221108138562
45,92160,241,135.15,-10.109498079999998,382,0.0003,0.6342135071754456,-0.0064170556172030045,0.013042912,0.1466796875,1.7004290202632546,0.6557941138744354,0.2,440,-1.4433901604264974
46,94208,246,95.17,-6.452847149999999,382,0.0003,0.6780240535736084,-0.0059443719510454684,0.012116376,0.127294921875,1.8932966934517026,0.5942062437534332,0.2,450,-1.3893691621720792
47,96256,251,73.95,-4.59640401,382,0.0003,0.6825321912765503,-0.004225097356538754,0.009934702,0.110498046875,1.6616951512172817,0.6513003408908844,0.2,460,-1.3997615817934275
48,98304,257,52.47,-2.66546192,382,0.0003,0.37954258918762207,-0.008188096905359998,0.014313776,0.165087890625,1.2813425287604332,0.6339814066886902,0.2,470,-1.2824348364025355
49,100352,262,42.55,-1.7906877500000002,382,0.0003,0.3151196539402008,-0.011329070836654864,0.013783947,0.164794921875,0.7232086328789592,0.6852189302444458,0.2,480,-1.2540342658758163
50,102400,268,34.66,-1.07647785,381,0.0003,0.18916639685630798,-0.006632761113723973,0.009352797,0.14912109375,0.521515287226066,0.722318023443222,0.2,490,-1.1856294348835945
51,104448,273,31.93,-0.8359065999999998,381,0.0003,0.13124242424964905,-0.013125552695419174,0.016217005,0.169921875,0.38099860032089056,0.7360323369503021,0.2,500,-1.1087629048153758
52,106496,279,29.69,-0.6214686800000002,381,0.0003,0.0729796439409256,-0.01798443628649693,0.019020213,0.2009765625,0.2616093358490616,0.7839833199977875,0.2,510,-1.0103287255391478
53,108544,284,26.67,-0.36043308,381,0.0003,0.0371958389878273,-0.019391035119770094,0.017720629,0.18720703125,0.17298593004234136,0.8302194774150848,0.2,520,-0.9641970545053482
54,110592,289,24.87,-0.22311464999999997,381,0.0003,0.04085932672023773,-0.017815524487377842,0.018861119,0.20888671875,0.14747189027257263,0.8123827129602432,0.2,530,-0.9049200940877199
55,112640,295,23.45,-0.09933768999999998,381,0.0003,0.07306915521621704,-0.014966126027866266,0.016058605,0.189404296875,0.16995429689995944,0.7454192340373993,0.2,540,-0.8226409161463379
56,114688,300,19.36,0.27452924,381,0.0003,0.003138303756713867,-0.020733060549537184,0.02470489,0.20068359375,0.12593796871369706,0.8298679888248444,0.2,550,-0.71150085888803
57,116736,306,18.45,0.34936601,381,0.0003,0.030213765799999237,-0.02166529824899044,0.037529245,0.233935546875,0.06266714809462429,0.8312082439661026,0.2,560,-0.5731534964405001
58,118784,311,17.02,0.47411433000000003,381,0.0003,0.00993320532143116,-0.01650042117253179,0.029678505,0.178955078125,0.04191891187801957,0.883709229528904,0.2,570,-0.4532504509203136
59,120832,317,18.17,0.36013645000000005,381,0.0003,0.006808909587562084,-0.011310750588745578,0.029439373,0.150732421875,0.02826109986344818,0.9193495959043503,0.2,580,-0.3736336985602975
60,122880,322,15.02,0.64740707,381,0.0003,-0.04995360225439072,-0.014178075667587109,0.06822388,0.143994140625,0.08673862117575482,0.7653695046901703,0.2,590,-0.29430612148717045
61,124928,328,21.63,0.04157808,380,0.0003,-0.010592512786388397,-0.007747606052726041,0.05402662,0.147900390625,0.017985862214118242,0.9210319295525551,0.2,600,-0.21452627738472074
62,126976,333,19.51,0.2292888,380,0.0003,0.0587557815015316,-0.012607392513018567,0.08196902,0.208447265625,0.1506626274669543,0.6438388824462891,0.2,610,-0.2731163698714226
63,129024,338,15.82,0.5683493700000001,380,0.0003,0.0669315755367279,-0.01843298947351286,0.11940144,0.147900390625,0.156977042905055,0.7015395164489746,0.2,620,-0.27206802666187285
64,131072,344,16.0,0.5451127699999999,380,0.0003,0.0005331672728061676,0.0016146664071129634,0.05723067,0.13193359375,0.05950309647305403,0.8431434482336044,0.2,630,-0.2382942508906126
65,133120,349,15.6,0.58017121,380,0.0003,-0.003945051692426205,-0.008548458240693436,0.025224244,0.102392578125,0.029659639025339857,0.8958389684557915,0.2,640,-0.18022202169522644
66,135168,355,15.14,0.61969823,380,0.0003,0.01953180506825447,-0.01220803883188637,0.041123174,0.074462890625,0.03964365138090216,0.8940831273794174,0.2,650,-0.14228819438721985
67,137216,360,14.22,0.70203222,380,0.0003,0.0007264586165547371,-0.006639347320015076,0.02858146,0.052001953125,0.021318981939111838,0.9104724004864693,0.2,660,-0.10423120280029252
68,139264,366,17.93,0.3531273900000001,380,0.0003,-0.01919272169470787,-0.002763313917967025,0.042318404,0.05537109375,0.020594425000308548,0.9314030855894089,0.2,670,-0.08337534331949428
69,141312,371,14.93,0.6305149999999999,380,0.0003,-0.0452912375330925,-0.0033826227067038418,0.20595711,0.13984375,0.0838608012360055,0.7269392609596252,0.2,680,-0.11854157390771433
70,143360,377,20.35,0.12364674999999999,380,0.0003,-0.010357560589909554,-0.006723053856330807,0.06736628,0.069384765625,0.027908989238494542,0.8538683354854584,0.2,690,-0.09075565769744572
71,145408,382,14.6,0.6553308299999998,379,0.0003,0.03368322551250458,-0.021817951682896818,0.84714925,0.170263671875,0.15478354045189918,0.4255520701408386,0.2,700,-0.10764302441384643
72,147456,388,32.13,-1.05434112,379,0.0003,-0.01337931677699089,-0.006152910429227632,0.48903114,0.12216796875,0.02120364621077897,0.7357920110225677,0.2,710,-0.1155083950725384
73,149504,393,44.88,-2.2892560199999994,379,0.0003,0.08207280933856964,-0.01022983564180322,0.068311155,0.185888671875,0.17333652992383577,0.4202839732170105,0.2,720,-0.24900834899162874
74,151552,398,16.5,0.47095995,379,0.0003,0.26830944418907166,0.003592106039286591,0.3701504,0.18369140625,0.40630143908783795,0.6589085757732391,0.2,730,-0.13975158157991246
75,153600,404,17.75,0.35755326,379,0.0003,0.19129762053489685,-0.0010349487725761718,0.095814824,0.085107421875,0.23314604884944856,0.5726596713066101,0.2,740,-0.1114149049972184
76,155648,409,14.64,0.64474737,379,0.0003,0.005832713097333908,-0.007709304013405927,0.05826083,0.08447265625,0.14237281993264334,0.7472482919692993,0.2,750,-0.10650299444096163
77,157696,415,26.12,-0.40290432,379,0.0003,-0.007139015942811966,-0.002239877162355697,0.054961856,0.083349609375,0.01991241703653941,0.803673267364502,0.2,760,-0.09130958161549643
78,159744,420,16.44,0.47912658,379,0.0003,0.07603588700294495,-0.012790631013922393,0.102668114,0.178857421875,0.258203913224861,0.42983365058898926,0.2,770,-0.11395423847134226
79,161792,426,17.05,0.41878918,379,0.0003,0.10306808352470398,-0.0026079659510287456,0.035125792,0.029638671875,0.13225932870991527,0.7045795023441315,0.2,780,-0.04645802505256143
80,163840,431,17.64,0.3668386000000001,379,0.0003,0.286284863948822,-0.0017347044064081273,0.06507048,0.051611328125,0.0650236802874133,0.7271521985530853,0.2,790,-0.06472940117819234
81,165888,437,16.49,0.47098957999999996,379,0.0003,-0.018573658540844917,-0.034403453744016585,0.07108995,0.13935546875,0.12068946195067838,0.6949605047702789,0.2,800,-0.09934459425858222
82,167936,442,18.54,0.27101503000000005,379,0.0003,-0.01715710572898388,-0.006513047723274212,0.045174412,0.0400390625,0.032053956331219526,0.8881774321198463,0.2,810,-0.058468462782911956
83,169984,448,14.78,0.6213735399999999,379,0.0003,-0.02509188838303089,-0.027882468166353647,0.046139516,0.089111328125,0.1044471811852418,0.7358967959880829,0.2,820,-0.08194427706766874
84,172032,453,26.93,-0.51057629,379,0.0003,-8.645094931125641e-05,0.2875948229848291,0.095176265,0.071142578125,0.03330681045626989,0.8821628242731094,0.2,830,-0.0765680286596762
85,174080,458,25.51,-0.3830486700000001,379,0.0003,0.28803539276123047,-0.001208048893022351,0.068165906,0.180419921875,0.3315039748325944,0.4351457357406616,0.2,840,-0.2115725999698043
86,176128,464,16.92,0.41560429,379,0.0003,0.11109555512666702,-0.027018922628485598,0.069208466,0.15390625,0.30024151867255566,0.6191062033176422,0.2,850,-0.1460529598640278
87,178176,469,14.94,0.60275419,379,0.0003,0.04283607006072998,-0.015441027500492055,0.050742194,0.0982421875,0.09621662178542464,0.708257257938385,0.2,860,-0.05677784969448112
88,180224,475,22.29,-0.04875860000000001,379,0.0003,-0.024021364748477936,-0.012287654294050298,0.10239981,0.0779296875,0.0235875308746472,0.8545285165309906,0.2,870,-0.07538581568514928
89,182272,480,17.04,0.41492911000000005,379,0.0003,0.04267878085374832,-0.04860396396543365,0.048428588,0.29931640625,0.1788301267195493,0.39491117000579834,0.2,880,-0.30419629542157056
90,184320,486,25.25,-0.36573808999999996,379,0.0003,-0.020690226927399635,-0.009969244376407005,0.060264114,0.135498046875,0.062576819275273,0.8001003861427307,0.2,890,-0.19081077079754322
91,186368,491,15.99,0.50030514,379,0.0003,0.036033086478710175,-0.028397085759206676,0.19925892,0.2212890625,0.19471342444885523,0.5601285099983215,0.2,900,-0.2842049352359027
92,188416,497,14.65,0.62834142,379,0.0003,0.0005804877728223801,-0.019489070071722382,0.055958174,0.1828125,0.06421886904281564,0.7403401136398315,0.2,910,-0.18294122111983596
93,190464,502,14.44,0.64247923,378,0.0003,-0.02945387363433838,-0.021254012982535642,0.07184696,0.172265625,0.025698880763957276,0.8991656675934792,0.2,920,-0.1651012557093054
94,192512,508,13.57,0.7214535200000001,378,0.0003,-0.010959225706756115,0.0029084419438731857,0.05304374,0.1078125,0.018719952629180626,0.9268281012773514,0.2,930,-0.11566379290306941
95,194560,513,14.82,0.6033483599999999,378,0.0003,-0.009644018486142159,-0.00812982189199829,0.049979113,0.0599609375,0.023172538245853504,0.9111001938581467,0.2,940,-0.08267456372268497
96,196608,519,17.96,0.31576208999999994,378,0.0003,-0.005855891853570938,-0.013065892960730708,0.07631776,0.077783203125,0.02972470968379639,0.8718723803758621,0.2,950,-0.07551692502456717
97,198656,524,13.89,0.6896073,378,0.0003,-0.0026755928993225098,-0.029268765993765555,0.07208437,0.112060546875,0.09625176863337401,0.6153369545936584,0.2,960,-0.10307126408442854
98,200704,529,27.28,-0.5708852200000001,378,0.0003,-0.039470985531806946,-0.012778430143953301,0.09612562,0.064453125,0.031634845577355006,0.7978086024522781,0.2,970,-0.06675773013266735
